iso_timestamp,0.0000,0.5000,31.1556,30.0000,61.1556,0,61.1556,61.1556,13322,-0.2588,-0.2580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-06-20T20:52:40.903718,0.0,0.5,31.8222,30.0,61.8222,0.0,61.8222,61.8222,13323.0,-0.2157,-0.2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:40.979095,0.0,0.5,32.4889,30.0,62.4889,0.0,62.4889,62.4889,13322.0,-0.2588,-0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.032425,0.0,0.5,33.1556,30.0,63.1556,0.0,63.1556,63.1556,13322.0,-0.2588,-0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.101883,0.0,0.5,33.8222,30.0,63.8222,0.0,63.8222,63.8222,13322.0,-0.2588,-0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.166425,0.0,0.5,34.4889,30.0,64.4889,0.0,64.4889,64.4889,13322.0,-0.2588,-0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.234324,0.0,0.5,35.1556,30.0,65.1556,0.0,65.1556,65.1556,13322.0,-0.2588,-0.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.300595,0.0,0.5,35.8222,30.0,65.8222,0.0,65.8222,65.8222,13323.0,-0.2157,-0.2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.367930,0.0,0.5,36.4889,30.0,66.4889,0.0,66.4889,66.4889,13322.0,-0.2588,-0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.434576,0.0,0.5,37.1556,30.0,67.1556,0.0,67.1556,67.1556,13321.0,-0.3019,-0.2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.509184,0.0,0.5,37.8222,30.0,67.8222,0.0,67.8222,67.8222,13322.0,-0.2588,-0.2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.569430,0.0,0.5,38.4889,30.0,68.4889,0.0,68.4889,68.4889,13323.0,-0.2157,-0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.635584,0.0,0.5,39.1556,30.0,69.1556,0.0,69.1556,69.1556,13323.0,-0.2157,-0.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.708323,0.0,0.5,39.8222,30.0,69.8222,0.0,69.8222,69.8222,13322.0,-0.2588,-0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.769850,0.0,0.5,40.4889,30.0,70.4889,0.0,70.4889,70.4889,13322.0,-0.2588,-0.2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.837998,0.0,0.5,41.1556,30.0,71.1556,0.0,71.1556,71.1556,13332.0,-0.0863,-0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.904409,0.0,0.5,41.8222,30.0,71.8222,0.0,71.8222,71.8222,13322.0,-0.2588,-0.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:41.970716,0.0,0.5,42.4889,30.0,72.4889,0.0,72.4889,72.4889,13320.0,-0.345,-0.2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.037892,0.0,0.5,43.1556,30.0,73.1556,0.0,73.1556,73.1556,13322.0,-0.2588,-0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.105216,0.0,0.5,43.8222,30.0,73.8222,0.0,73.8222,73.8222,13322.0,-0.2588,-0.2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.171962,0.0,0.5,44.4889,30.0,74.4889,0.0,74.4889,74.4889,13322.0,-0.2588,-0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.240283,0.0,0.5,45.1556,30.0,75.1556,0.0,75.1556,75.1556,13322.0,-0.2588,-0.2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.305929,0.0,0.5,45.8222,30.0,75.8222,0.0,75.8222,75.8222,13322.0,-0.2588,-0.2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.374207,0.0,0.5,46.4889,30.0,76.4889,0.0,76.4889,76.4889,13323.0,-0.2157,-0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.440414,0.0,0.5,47.1556,30.0,77.1556,0.0,77.1556,77.1556,13322.0,-0.2588,-0.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.507255,0.0,0.5,47.8222,30.0,77.8222,0.0,77.8222,77.8222,13322.0,-0.2588,-0.2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.574315,0.0,0.5,48.4889,30.0,78.4889,0.0,78.4889,78.4889,13322.0,-0.2588,-0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.641333,0.0,0.5,49.1556,30.0,79.1556,0.0,79.1556,79.1556,13322.0,-0.2588,-0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.708165,0.0,0.5,49.8222,30.0,79.8222,0.0,79.8222,79.8222,13323.0,-0.2157,-0.2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.777260,0.0,0.5,50.4889,30.0,80.4889,0.0,80.4889,80.4889,13322.0,-0.2588,-0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.842109,0.0,0.5,51.1556,30.0,81.1555,0.0,81.1555,81.1555,13322.0,-0.2588,-0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.909666,0.0,0.5,51.8222,30.0,81.8222,0.0,81.8222,81.8222,13322.0,-0.2588,-0.2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:42.976193,0.0,0.5,52.4889,30.0,82.4889,0.0,82.4889,82.4889,13323.0,-0.2157,-0.2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.043100,0.0,0.5,53.1556,30.0,83.1555,0.0,83.1555,83.1555,13322.0,-0.2588,-0.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.110248,0.0,0.5,53.8222,30.0,83.8222,0.0,83.8222,83.8222,13322.0,-0.2588,-0.2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.177437,0.0,0.5,54.4889,30.0,84.4889,0.0,84.4889,84.4889,13323.0,-0.2157,-0.2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.244148,0.0,0.5,55.1555,30.0,85.1555,0.0,85.1555,85.1555,13322.0,-0.2588,-0.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.311583,0.0,0.5,55.8222,30.0,85.8222,0.0,85.8222,85.8222,13322.0,-0.2588,-0.2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.378807,0.0,0.5,56.4889,30.0,86.4889,0.0,86.4889,86.4889,13322.0,-0.2588,-0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.445464,0.0,0.5,57.1555,30.0,87.1555,0.0,87.1555,87.1555,13322.0,-0.2588,-0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.512498,0.0,0.5,57.8222,30.0,87.8222,0.0,87.8222,87.8222,13322.0,-0.2588,-0.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.579584,0.0,0.5,58.4889,30.0,88.4889,0.0,88.4889,88.4889,13330.0,-0.1725,-0.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.648195,0.0,0.5,59.1555,30.0,89.1555,0.0,89.1555,89.1555,13322.0,-0.2588,-0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.713708,0.0,0.5,59.8222,30.0,89.8222,0.0,89.8222,89.8222,13322.0,-0.2588,-0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.780488,0.0,0.5,60.4889,30.0,90.4889,0.0,90.4889,90.4889,13322.0,-0.2588,-0.2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.848117,0.0,0.5,61.1555,30.0,91.1555,0.0,91.1555,91.1555,13322.0,-0.2588,-0.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.914789,0.0,0.5,61.8222,30.0,91.8222,0.0,91.8222,91.8222,13322.0,-0.2588,-0.2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:43.982589,0.0,0.5,62.4889,30.0,92.4889,0.0,92.4889,92.4889,13322.0,-0.2588,-0.2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:44.050690,0.0,0.5,63.1555,30.0,93.1555,0.0,93.1555,93.1555,13331.0,-0.1294,-0.1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:44.115953,0.0,0.5,63.8222,30.0,93.8222,0.0,93.8222,93.8222,13323.0,-0.2157,-0.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:44.182759,0.0,0.5,64.4889,30.0,94.4889,0.0,94.4889,94.4889,13310.0,-0.5176,-0.3913,0.0,0.3913,0.0261,5.8689,11.9335,11.9335,8.3534,0.0,0.0
2025-06-20T20:52:44.249740,0.0,0.5,65.1555,30.0,95.1555,0.0,95.1555,95.1555,13322.0,-0.2588,-0.3118,0.0,0.3118,0.0469,-1.1923,3.0532,3.0532,4.6433,0.0,0.0
2025-06-20T20:52:44.316802,0.0,0.5,65.8222,30.0,95.8222,0.0,95.8222,95.8222,13320.0,-0.345,-0.3317,0.0,0.3317,0.069,0.2994,4.9736,4.9736,4.8745,0.0,0.0
2025-06-20T20:52:44.385254,0.0,0.5,66.4889,30.0,96.4889,0.0,96.4889,96.4889,13323.0,-0.2157,-0.2621,0.0,0.0,0.069,-4.976,-5.4736,5.4736,5.2939,0.0,0.0
2025-06-20T20:52:44.451008,0.0,0.5,67.1555,30.0,97.1555,0.0,97.1555,97.1555,13313.0,-0.3882,-0.3377,0.0,0.3377,0.0915,5.066,10.3009,10.3009,8.7988,0.0,0.0
2025-06-20T20:52:44.519134,0.0,0.5,67.8222,30.0,97.8222,0.0,97.8222,97.8222,13322.0,-0.2588,-0.2904,0.0,0.0,0.0915,-5.066,-5.5726,5.5726,6.5405,0.0,0.0
2025-06-20T20:52:44.585906,0.0,0.5,68.4889,30.0,98.4889,0.0,98.4889,98.4889,13323.0,-0.2157,-0.2455,0.0,0.0,0.0915,0.0,0.0,0.0,1.9621,0.0,0.0
2025-06-20T20:52:44.652032,0.0,0.5,69.1555,30.0,99.1555,0.0,99.1555,99.1555,13323.0,-0.2157,-0.2276,0.0,0.0,0.0915,0.0,0.0,0.0,0.5886,0.0,0.0
2025-06-20T20:52:44.719055,0.0,0.5,69.8222,30.0,99.8222,0.0,99.8222,99.8222,13322.0,-0.2588,-0.2463,0.0,0.0,0.0915,0.0,0.0,0.0,0.1766,0.0,0.0
2025-06-20T20:52:44.786462,0.0,0.5,70.4889,30.0,100.4889,0.0,100.4889,100.4889,13323.0,-0.2157,-0.2279,0.0,0.0,0.0915,0.0,0.0,0.0,0.053,0.0,0.0
2025-06-20T20:52:44.853152,0.0,0.5,71.1555,30.0,101.1555,0.0,101.1555,101.1555,13323.0,-0.2157,-0.2206,0.0,0.0,0.0915,0.0,0.0,0.0,0.0159,0.0,0.0
2025-06-20T20:52:44.921137,0.0,0.5,71.8222,30.0,101.8222,0.0,101.8222,101.8222,13321.0,-0.3019,-0.2694,0.0,0.0,0.0915,0.0,0.0,0.0,0.0048,0.0,0.0
2025-06-20T20:52:44.987888,0.0,0.5,72.4889,30.0,102.4889,0.0,102.4889,102.4889,13323.0,-0.2157,-0.2371,0.0,0.0,0.0915,0.0,0.0,0.0,0.0014,0.0,0.0
2025-06-20T20:52:45.054711,0.0,0.5,73.1555,30.0,103.1555,0.0,103.1555,103.1555,13323.0,-0.2157,-0.2242,0.0,0.0,0.0915,0.0,0.0,0.0,0.0004,0.0,0.0
2025-06-20T20:52:45.121355,0.0,0.5,73.8222,30.0,103.8222,0.0,103.8222,103.8222,13322.0,-0.2588,-0.245,0.0,0.0,0.0915,0.0,0.0,0.0,0.0001,0.0,0.0
2025-06-20T20:52:45.188220,0.0,0.5,74.4889,30.0,104.4889,0.0,104.4889,104.4889,13330.0,-0.1725,-0.2015,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.258219,0.0,0.5,75.1555,30.0,105.1555,0.0,105.1555,105.1555,13322.0,-0.2588,-0.2359,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.322228,0.0,0.5,75.8222,30.0,105.8222,0.0,105.8222,105.8222,13322.0,-0.2588,-0.2496,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.389414,0.0,0.5,76.4889,30.0,106.4889,0.0,106.4889,106.4889,13323.0,-0.2157,-0.2292,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.456912,0.0,0.5,77.1555,30.0,107.1555,0.0,107.1555,107.1555,13332.0,-0.0863,-0.1435,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.523319,0.0,0.5,77.8222,30.0,107.8222,0.0,107.8222,107.8222,13321.0,-0.3019,-0.2385,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.591183,0.0,0.5,78.4889,30.0,108.4889,0.0,108.4889,108.4889,13322.0,-0.2588,-0.2507,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.658606,0.0,0.5,79.1555,30.0,109.1555,0.0,109.1555,109.1555,13321.0,-0.3019,-0.2814,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.724678,0.0,0.5,79.8222,30.0,109.8222,0.0,109.8222,109.8222,13323.0,-0.2157,-0.242,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.791455,0.0,0.5,80.4889,30.0,110.4889,0.0,110.4889,110.4889,13323.0,-0.2157,-0.2262,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.858757,0.0,0.5,81.1555,30.0,111.1555,0.0,111.1555,111.1555,13323.0,-0.2157,-0.2199,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.925606,0.0,0.5,81.8222,30.0,111.8222,0.0,111.8222,111.8222,13322.0,-0.2588,-0.2432,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:45.993305,0.0,0.5,82.4889,30.0,112.4889,0.0,112.4889,112.4889,13322.0,-0.2588,-0.2526,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.060210,0.0,0.5,83.1555,30.0,113.1555,0.0,113.1555,113.1555,13322.0,-0.2588,-0.2563,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.126640,0.0,0.5,83.8222,30.0,113.8222,0.0,113.8222,113.8222,13322.0,-0.2588,-0.2578,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.194005,0.0,0.5,84.4889,30.0,114.4889,0.0,114.4889,114.4889,13322.0,-0.2588,-0.2584,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.260642,0.0,0.5,85.1555,30.0,115.1555,0.0,115.1555,115.1555,13322.0,-0.2588,-0.2586,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.327641,0.0,0.5,85.8222,30.0,115.8222,0.0,115.8222,115.8222,13322.0,-0.2588,-0.2587,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.395938,0.0,0.5,86.4889,30.0,116.4889,0.0,116.4889,116.4889,13323.0,-0.2157,-0.2329,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.465734,0.0,0.5,87.1555,30.0,117.1555,0.0,117.1555,117.1555,13322.0,-0.2588,-0.2484,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.529361,0.0,0.5,87.8222,30.0,117.8222,0.0,117.8222,117.8222,13323.0,-0.2157,-0.2288,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.595953,0.0,0.5,88.4889,30.0,118.4889,0.0,118.4889,118.4889,13322.0,-0.2588,-0.2468,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.663489,0.0,0.5,89.1555,30.0,119.1555,0.0,119.1555,119.1555,13322.0,-0.2588,-0.254,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.731047,0.0,0.5,89.8222,30.0,119.8222,0.0,119.8222,119.8222,13322.0,-0.2588,-0.2569,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.797534,0.0,0.5,90.4888,30.0,120.4888,0.0,120.4888,120.4888,13322.0,-0.2588,-0.258,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.864088,0.0,0.5,91.1555,30.0,121.1555,0.0,121.1555,121.1555,13322.0,-0.2588,-0.2585,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.930995,0.0,0.5,91.8222,30.0,121.8222,0.0,121.8222,121.8222,13321.0,-0.3019,-0.2845,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20T20:52:46.998241,0.0,0.5,92.4888,30.0,122.4888,0.0,122.4888,122.4888,13322.0,-0.2588,-0.2691,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0
