iso_timestamp,0.1192,0.2000,7.4533,12.0000,19.4533,0,19.4533,19.4533
2025-06-18T04:00:45.708592,0.1055,0.2,8.3607,12.0,20.3607,0.0,20.3607,20.3607
2025-06-18T04:00:45.735456,0.0904,0.2,9.2179,12.0,21.2179,0.0,21.2179,21.2179
2025-06-18T04:00:45.802749,0.0775,0.2,9.7367,12.0,21.7367,0.0,21.7367,21.7367
2025-06-18T04:00:45.871577,0.0664,0.2,10.2195,12.0,22.2195,0.0,22.2195,22.2195
2025-06-18T04:00:45.941287,0.0569,0.2,10.6713,12.0,22.6713,0.0,22.6713,22.6713
2025-06-18T04:00:46.004792,0.0487,0.2,11.1113,12.0,23.1113,0.0,23.1113,23.1113
2025-06-18T04:00:46.070701,0.0417,0.2,11.5026,12.0,23.5026,0.0,23.5026,23.5026
2025-06-18T04:00:46.141824,0.0357,0.2,11.8855,12.0,23.8855,0.0,23.8855,23.8855
2025-06-18T04:00:46.208103,0.0306,0.2,12.2518,12.0,24.2518,0.0,24.2518,24.2518
2025-06-18T04:00:46.271726,0.0262,0.2,12.6039,12.0,24.6039,0.0,24.6039,24.6039
2025-06-18T04:00:46.348076,0.0225,0.2,12.9437,12.0,24.9437,0.0,24.9437,24.9437
2025-06-18T04:00:46.410835,0.0193,0.2,13.2731,12.0,25.2731,0.0,25.2731,25.2731
2025-06-18T04:00:46.472693,0.0165,0.2,13.5935,12.0,25.5935,0.0,25.5935,25.5935
2025-06-18T04:00:46.539755,0.0142,0.2,13.9062,12.0,25.9062,0.0,25.9062,25.9062
2025-06-18T04:00:46.607767,0.0121,0.2,14.2124,12.0,26.2124,0.0,26.2124,26.2124
2025-06-18T04:00:46.673891,0.0104,0.2,14.5129,12.0,26.5129,0.0,26.5129,26.5129
2025-06-18T04:00:46.740696,0.0089,0.2,14.8085,12.0,26.8085,0.0,26.8085,26.8085
2025-06-18T04:00:46.807792,0.0076,0.2,15.1,12.0,27.1,0.0,27.1,27.1
2025-06-18T04:00:46.878649,0.0065,0.2,15.388,12.0,27.388,0.0,27.388,27.388
2025-06-18T04:00:46.941774,0.0056,0.2,15.6729,12.0,27.6729,0.0,27.6729,27.6729
2025-06-18T04:00:47.013187,0.0048,0.2,15.9552,12.0,27.9552,0.0,27.9552,27.9552
2025-06-18T04:00:47.078187,0.0041,0.2,16.2353,12.0,28.2353,0.0,28.2353,28.2353
2025-06-18T04:00:47.142822,0.0035,0.2,16.5134,12.0,28.5134,0.0,28.5134,28.5134
2025-06-18T04:00:47.216633,0.003,0.2,16.7899,12.0,28.7899,0.0,28.7899,28.7899
2025-06-18T04:00:47.278457,0.0026,0.2,17.065,12.0,29.065,0.0,29.065,29.065
2025-06-18T04:00:47.344034,0.0022,0.2,17.3389,12.0,29.3389,0.0,29.3389,29.3389
2025-06-18T04:00:47.420760,0.0019,0.2,17.6118,12.0,29.6118,0.0,29.6118,29.6118
2025-06-18T04:00:47.478325,0.0016,0.2,17.8838,12.0,29.8838,0.0,29.8838,29.8838
2025-06-18T04:00:47.546828,0.0014,0.2,18.155,12.0,30.155,0.0,30.155,30.155
2025-06-18T04:00:47.612003,0.0012,0.2,18.4256,12.0,30.4256,0.0,30.4256,30.4256
2025-06-18T04:00:47.679695,0.001,0.2,18.6956,12.0,30.6956,0.0,30.6956,30.6956
2025-06-18T04:00:47.747776,0.0009,0.2,18.9651,12.0,30.9651,0.0,30.9651,30.9651
2025-06-18T04:00:47.813036,0.0008,0.2,19.2342,12.0,31.2342,0.0,31.2342,31.2342
2025-06-18T04:00:47.881766,0.0006,0.2,19.503,12.0,31.503,0.0,31.503,31.503
2025-06-18T04:00:47.948571,0.0006,0.2,19.7715,12.0,31.7715,0.0,31.7715,31.7715
2025-06-18T04:00:48.014103,0.0005,0.2,20.0397,12.0,32.0397,0.0,32.0397,32.0397
2025-06-18T04:00:48.088353,0.0004,0.2,20.3077,12.0,32.3077,0.0,32.3077,32.3077
2025-06-18T04:00:48.149745,0.0003,0.2,20.5755,12.0,32.5755,0.0,32.5755,32.5755
2025-06-18T04:00:48.215326,0.0003,0.2,20.8431,12.0,32.8431,0.0,32.8431,32.8431
2025-06-18T04:00:48.292211,0.0003,0.2,21.1106,12.0,33.1106,0.0,33.1106,33.1106
2025-06-18T04:00:48.349692,0.0002,0.2,21.378,12.0,33.378,0.0,33.378,33.378
2025-06-18T04:00:48.416403,0.0002,0.2,21.6453,12.0,33.6453,0.0,33.6453,33.6453
2025-06-18T04:00:48.483393,0.0002,0.2,21.9125,12.0,33.9125,0.0,33.9125,33.9125
2025-06-18T04:00:48.551805,0.0001,0.2,22.1796,12.0,34.1796,0.0,34.1796,34.1796
2025-06-18T04:00:48.617405,0.0001,0.2,22.4466,12.0,34.4466,0.0,34.4466,34.4466
2025-06-18T04:00:48.684327,0.0001,0.2,22.7136,12.0,34.7136,0.0,34.7136,34.7136
2025-06-18T04:00:48.755965,0.0001,0.2,22.9806,12.0,34.9806,0.0,34.9806,34.9806
2025-06-18T04:00:48.818440,0.0001,0.2,23.2475,12.0,35.2475,0.0,35.2475,35.2475
2025-06-18T04:00:48.885366,0.0001,0.2,23.5144,12.0,35.5144,0.0,35.5144,35.5144
2025-06-18T04:00:48.959783,0.0001,0.2,23.7812,12.0,35.7812,0.0,35.7812,35.7812
2025-06-18T04:00:49.022457,0.0,0.2,24.048,12.0,36.048,0.0,36.048,36.048
2025-06-18T04:00:49.086837,0.0,0.2,24.3148,12.0,36.3148,0.0,36.3148,36.3148
2025-06-18T04:00:49.153482,0.0,0.2,24.5816,12.0,36.5816,0.0,36.5816,36.5816
2025-06-18T04:00:49.220530,0.0,0.2,24.8484,12.0,36.8484,0.0,36.8484,36.8484
2025-06-18T04:00:49.288760,0.0,0.2,25.1151,12.0,37.1151,0.0,37.1151,37.1151
2025-06-18T04:00:49.354688,0.0,0.2,25.3818,12.0,37.3818,0.0,37.3818,37.3818
2025-06-18T04:00:49.422569,0.0,0.2,25.6486,12.0,37.6486,0.0,37.6486,37.6486
2025-06-18T04:00:49.489799,0.0,0.2,25.9153,12.0,37.9153,0.0,37.9153,37.9153
2025-06-18T04:00:49.555565,0.0,0.2,26.182,12.0,38.182,0.0,38.182,38.182
2025-06-18T04:00:49.629951,0.0,0.2,26.4487,12.0,38.4487,0.0,38.4487,38.4487
2025-06-18T04:00:49.691850,0.0,0.2,26.7154,12.0,38.7154,0.0,38.7154,38.7154
2025-06-18T04:00:49.756653,0.0,0.2,26.9821,12.0,38.9821,0.0,38.9821,38.9821
2025-06-18T04:00:49.834231,0.0,0.2,27.2488,12.0,39.2488,0.0,39.2488,39.2488
2025-06-18T04:00:49.892262,0.0,0.2,27.5155,12.0,39.5155,0.0,39.5155,39.5155
2025-06-18T04:00:49.957943,0.0,0.2,27.7822,12.0,39.7822,0.0,39.7822,39.7822
2025-06-18T04:00:50.024590,0.0,0.2,28.0488,12.0,40.0488,0.0,40.0488,40.0488
2025-06-18T04:00:50.091690,0.0,0.2,28.3155,12.0,40.3155,0.0,40.3155,40.3155
2025-06-18T04:00:50.159890,0.0,0.2,28.5822,12.0,40.5822,0.0,40.5822,40.5822
2025-06-18T04:00:50.225687,0.0,0.2,28.8489,12.0,40.8489,0.0,40.8489,40.8489
2025-06-18T04:00:50.296920,0.0,0.2,29.1155,12.0,41.1155,0.0,41.1155,41.1155
2025-06-18T04:00:50.360759,0.0,0.2,29.3822,12.0,41.3822,0.0,41.3822,41.3822
2025-06-18T04:00:50.427195,0.0,0.2,29.6489,12.0,41.6489,0.0,41.6489,41.6489
2025-06-18T04:00:50.503595,0.0,0.2,29.9156,12.0,41.9156,0.0,41.9156,41.9156
2025-06-18T04:00:50.560912,0.0,0.1333,22.4267,8.0,30.4267,0.0,30.4267,30.4267
2025-06-18T04:00:50.627744,0.0,0.0667,19.8489,4.0,23.8489,0.0,23.8489,23.8489
2025-06-18T04:00:50.694663,0.0,0.0,17.1822,0.0,17.1822,1.0,17.1822,0.0
2025-06-18T04:00:50.761825,0.0,0.0,22.1822,0.0,22.1822,1.0,22.1822,0.0
2025-06-18T04:00:50.829276,0.0,0.0,22.1823,0.0,22.1823,1.0,22.1823,0.0
