iso_timestamp,speed_filtered,speed_target,speed_pid_output,speed_ff_output,speed_total_output,speed_is_break,speed_target_PWM_filtered,speed_target_PWM_compensated
2025-06-18T03:22:12.795473,0.1965,0.2,7.504,14.0,21.504,0.0,21.504,21.504
2025-06-18T03:22:12.863434,0.1958,0.2,7.3533,14.0,21.3533,0.0,21.3533,21.3533
2025-06-18T03:22:12.930082,0.1957,0.2,7.296,14.0,21.296,0.0,21.296,21.296
2025-06-18T03:22:12.996528,0.1962,0.2,7.1718,14.0,21.1718,0.0,21.1718,21.1718
2025-06-18T03:22:13.069661,0.1965,0.2,7.1859,14.0,21.1859,0.0,21.1859,21.1859
2025-06-18T03:22:13.134965,0.2036,0.2,5.7263,3.0,8.7263,0.0,8.7263,12.0
2025-06-18T03:22:13.197658,0.1939,0.2,8.8345,14.0,22.8345,0.0,22.8345,22.8345
2025-06-18T03:22:13.264731,0.1932,0.2,7.5489,14.0,21.5489,0.0,21.5489,21.5489
2025-06-18T03:22:13.331801,0.1964,0.2,6.7579,14.0,20.7579,0.0,20.7579,20.7579
2025-06-18T03:22:13.398963,0.1956,0.2,7.4014,14.0,21.4014,0.0,21.4014,21.4014
2025-06-18T03:22:13.465471,0.2006,0.2,6.2382,3.0,9.2382,0.0,9.2382,12.0
2025-06-18T03:22:13.539732,0.1901,0.2,9.2024,14.0,23.2024,0.0,23.2024,23.2024
2025-06-18T03:22:13.599833,0.1912,0.2,7.4163,14.0,21.4163,0.0,21.4163,21.4163
2025-06-18T03:22:13.666960,0.1942,0.2,6.9417,14.0,20.9417,0.0,20.9417,20.9417
2025-06-18T03:22:13.733995,0.1919,0.2,7.8839,14.0,21.8839,0.0,21.8839,21.8839
2025-06-18T03:22:13.801572,0.1901,0.2,7.907,14.0,21.907,0.0,21.907,21.907
2025-06-18T03:22:13.868009,0.1957,0.2,6.4869,14.0,20.4869,0.0,20.4869,20.4869
2025-06-18T03:22:13.934965,0.1929,0.2,7.9057,14.0,21.9057,0.0,21.9057,21.9057
2025-06-18T03:22:14.009568,0.1915,0.2,7.7838,14.0,21.7838,0.0,21.7838,21.7838
2025-06-18T03:22:14.069025,0.1907,0.2,7.7522,14.0,21.7522,0.0,21.7522,21.7522
2025-06-18T03:22:14.136082,0.1897,0.2,7.8622,14.0,21.8622,0.0,21.8622,21.8622
2025-06-18T03:22:14.203137,0.1952,0.2,6.5541,14.0,20.5541,0.0,20.5541,20.5541
2025-06-18T03:22:14.271294,0.1921,0.2,8.0279,14.0,22.0279,0.0,22.0279,22.0279
2025-06-18T03:22:14.339673,0.1886,0.2,8.312,14.0,22.312,0.0,22.312,22.312
2025-06-18T03:22:14.404192,0.18,0.2,9.5894,14.0,23.5894,0.0,23.5894,23.5894
2025-06-18T03:22:14.480379,0.1725,0.2,9.9161,14.0,23.9161,0.0,23.9161,23.9161
2025-06-18T03:22:14.538459,0.1636,0.2,10.6673,14.0,24.6673,0.0,24.6673,24.6673
2025-06-18T03:22:14.605527,0.148,0.2,12.6531,14.0,26.6531,0.0,26.6531,26.6531
2025-06-18T03:22:14.672378,0.132,0.2,13.7196,14.0,27.7196,0.0,27.7196,27.7196
2025-06-18T03:22:14.741431,0.1136,0.2,15.2318,14.0,29.2318,0.0,29.2318,29.2318
2025-06-18T03:22:14.806451,0.1029,0.2,14.7937,14.0,28.7937,0.0,28.7937,28.7937
2025-06-18T03:22:14.873459,0.0895,0.2,16.0579,14.0,30.0579,0.0,30.0579,30.0579
2025-06-18T03:22:14.950553,0.0819,0.2,15.7461,14.0,29.7461,0.0,29.7461,29.7461
2025-06-18T03:22:15.007571,0.0726,0.2,16.6401,14.0,30.6401,0.0,30.6401,30.6401
2025-06-18T03:22:15.076180,0.0658,0.2,16.7457,14.0,30.7457,0.0,30.7457,30.7457
2025-06-18T03:22:15.141650,0.0627,0.2,16.4861,14.0,30.4861,0.0,30.4861,30.4861
2025-06-18T03:22:15.213170,0.0547,0.2,17.7832,14.0,31.7832,0.0,31.7832,31.7832
2025-06-18T03:22:15.276593,0.0544,0.2,16.7493,14.0,30.7493,0.0,30.7493,30.7493
2025-06-18T03:22:15.343125,0.0486,0.2,18.018,14.0,32.018,0.0,32.018,32.018
2025-06-18T03:22:15.424232,0.0458,0.2,17.8461,14.0,31.8461,0.0,31.8461,31.8461
2025-06-18T03:22:15.477776,0.0406,0.2,18.6162,14.0,32.6162,0.0,32.6162,32.6162
2025-06-18T03:22:15.546759,0.0431,0.2,17.4273,14.0,31.4273,0.0,31.4273,31.4273
2025-06-18T03:22:15.610847,0.0416,0.2,18.2228,14.0,32.2228,0.0,32.2228,32.2228
2025-06-18T03:22:15.682687,0.0467,0.2,17.0276,14.0,31.0276,0.0,31.0276,31.0276
2025-06-18T03:22:15.747650,0.0477,0.2,17.6878,14.0,31.6878,0.0,31.6878,31.6878
2025-06-18T03:22:15.812229,0.05,0.2,17.4425,14.0,31.4425,0.0,31.4425,31.4425
2025-06-18T03:22:15.879131,0.0565,0.2,16.5199,14.0,30.5199,0.0,30.5199,30.5199
2025-06-18T03:22:15.947223,0.0593,0.2,16.9977,14.0,30.9977,0.0,30.9977,30.9977
2025-06-18T03:22:16.015030,0.069,0.2,15.4727,14.0,29.4727,0.0,29.4727,29.4727
2025-06-18T03:22:16.080077,0.0723,0.2,16.3206,14.0,30.3206,0.0,30.3206,30.3206
2025-06-18T03:22:16.152890,0.0764,0.2,16.0409,14.0,30.0409,0.0,30.0409,30.0409
2025-06-18T03:22:16.217865,0.0809,0.2,15.7873,14.0,29.7873,0.0,29.7873,29.7873
2025-06-18T03:22:16.282232,0.0841,0.2,15.8615,14.0,29.8615,0.0,29.8615,29.8615
2025-06-18T03:22:16.348192,0.0922,0.2,14.7305,14.0,28.7305,0.0,28.7305,28.7305
2025-06-18T03:22:16.415458,0.0954,0.2,15.3232,14.0,29.3232,0.0,29.3232,29.3232
2025-06-18T03:22:16.482639,0.0976,0.2,15.4258,14.0,29.4258,0.0,29.4258,29.4258
2025-06-18T03:22:16.549250,0.1016,0.2,14.9791,14.0,28.9791,0.0,28.9791,28.9791
2025-06-18T03:22:16.624565,0.1038,0.2,15.161,14.0,29.161,0.0,29.161,29.161
2025-06-18T03:22:16.688326,0.1076,0.2,14.7855,14.0,28.7855,0.0,28.7855,28.7855
2025-06-18T03:22:16.752155,0.1144,0.2,13.9676,14.0,27.9676,0.0,27.9676,27.9676
2025-06-18T03:22:16.817579,0.1163,0.2,14.6355,14.0,28.6355,0.0,28.6355,28.6355
2025-06-18T03:22:16.885096,0.1201,0.2,14.1824,14.0,28.1824,0.0,28.1824,28.1824
2025-06-18T03:22:16.953742,0.1235,0.2,14.093,14.0,28.093,0.0,28.093,28.093
2025-06-18T03:22:17.018522,0.1268,0.2,13.9612,14.0,27.9612,0.0,27.9612,27.9612
2025-06-18T03:22:17.093892,0.135,0.2,12.7738,14.0,26.7738,0.0,26.7738,26.7738
2025-06-18T03:22:17.153418,0.1346,0.2,14.1253,14.0,28.1253,0.0,28.1253,28.1253
2025-06-18T03:22:17.220734,0.1393,0.2,13.1234,14.0,27.1234,0.0,27.1234,27.1234
2025-06-18T03:22:17.286636,0.142,0.2,13.3109,14.0,27.3109,0.0,27.3109,27.3109
2025-06-18T03:22:17.355110,0.1445,0.2,13.2158,14.0,27.2158,0.0,27.2158,27.2158
2025-06-18T03:22:17.420832,0.1511,0.2,12.2511,14.0,26.2511,0.0,26.2511,26.2511
2025-06-18T03:22:17.487681,0.1508,0.2,13.3254,14.0,27.3255,0.0,27.3255,27.3255
2025-06-18T03:22:17.555129,0.1519,0.2,13.0762,14.0,27.0762,0.0,27.0762,27.0762
2025-06-18T03:22:17.622483,0.1525,0.2,13.1528,14.0,27.1528,0.0,27.1528,27.1528
2025-06-18T03:22:17.691282,0.1511,0.2,13.5624,14.0,27.5624,0.0,27.5624,27.5624
2025-06-18T03:22:17.755856,0.1497,0.2,13.6896,14.0,27.6896,0.0,27.6896,27.6896
2025-06-18T03:22:17.829645,0.1528,0.2,12.8683,14.0,26.8683,0.0,26.8683,26.8683
2025-06-18T03:22:17.892909,0.1495,0.2,14.0485,14.0,28.0485,0.0,28.0485,28.0485
2025-06-18T03:22:17.958024,0.148,0.2,13.8919,14.0,27.8919,0.0,27.8919,27.8919
2025-06-18T03:22:18.036465,0.1449,0.2,14.3667,14.0,28.3667,0.0,28.3667,28.3667
2025-06-18T03:22:18.092333,0.144,0.2,14.1286,14.0,28.1286,0.0,28.1286,28.1286
2025-06-18T03:22:18.161880,0.1476,0.2,13.269,14.0,27.269,0.0,27.269,27.269
2025-06-18T03:22:18.225106,0.1455,0.2,14.3033,14.0,28.3033,0.0,28.3033,28.3033
2025-06-18T03:22:18.300887,0.1445,0.2,14.2212,14.0,28.2212,0.0,28.2212,28.2212
2025-06-18T03:22:18.362934,0.1441,0.2,14.1826,14.0,28.1826,0.0,28.1826,28.1826
2025-06-18T03:22:18.427810,0.1445,0.2,14.0982,14.0,28.0982,0.0,28.0982,28.0982
2025-06-18T03:22:18.493390,0.1451,0.2,14.0458,14.0,28.0458,0.0,28.0458,28.0458
2025-06-18T03:22:18.563083,0.1518,0.2,12.7676,14.0,26.7676,0.0,26.7676,26.7676
2025-06-18T03:22:18.632012,0.1503,0.2,14.1271,14.0,28.1271,0.0,28.1271,28.1271
2025-06-18T03:22:18.694298,0.1537,0.2,13.2292,14.0,27.2292,0.0,27.2292,27.2292
2025-06-18T03:22:18.772372,0.154,0.2,13.6866,14.0,27.6866,0.0,27.6866,27.6866
2025-06-18T03:22:18.833422,0.1541,0.2,13.7594,14.0,27.7594,0.0,27.7594,27.7594
2025-06-18T03:22:18.897704,0.1585,0.2,12.8638,14.0,26.8638,0.0,26.8638,26.8638
2025-06-18T03:22:18.962551,0.1561,0.2,14.0507,14.0,28.0507,0.0,28.0507,28.0507
2025-06-18T03:22:19.032751,0.1564,0.2,13.676,14.0,27.676,0.0,27.676,27.676
2025-06-18T03:22:19.101565,0.1547,0.2,14.0939,14.0,28.0939,0.0,28.0939,28.0939
2025-06-18T03:22:19.163521,0.1517,0.2,14.5185,14.0,28.5185,0.0,28.5185,28.5185
2025-06-18T03:22:19.242331,0.1543,0.2,13.5346,14.0,27.5346,0.0,27.5346,27.5346
2025-06-18T03:22:19.302995,0.1513,0.2,14.594,14.0,28.594,0.0,28.594,28.594
2025-06-18T03:22:19.365045,0.1498,0.2,14.4804,14.0,28.4804,0.0,28.4804,28.4804
2025-06-18T03:22:19.431703,0.1486,0.2,14.5579,14.0,28.5579,0.0,28.5579,28.5579
2025-06-18T03:22:19.499606,0.1474,0.2,14.6564,14.0,28.6564,0.0,28.6564,28.6564
2025-06-18T03:22:19.565906,0.1472,0.2,14.5691,14.0,28.5691,0.0,28.5691,28.5691
2025-06-18T03:22:19.632812,0.153,0.2,13.3443,14.0,27.3443,0.0,27.3443,27.3443
2025-06-18T03:22:19.708448,0.1522,0.2,14.414,14.0,28.414,0.0,28.414,28.414
2025-06-18T03:22:19.766837,0.151,0.2,14.5761,14.0,28.5761,0.0,28.5761,28.5761
2025-06-18T03:22:19.834659,0.1494,0.2,14.7508,14.0,28.7508,0.0,28.7508,28.7508
2025-06-18T03:22:19.900965,0.1485,0.2,14.7518,14.0,28.7518,0.0,28.7518,28.7518
2025-06-18T03:22:19.969795,0.152,0.2,13.9162,14.0,27.9162,0.0,27.9162,27.9162
2025-06-18T03:22:20.037860,0.1472,0.2,15.4803,14.0,29.4803,0.0,29.4803,29.4803
2025-06-18T03:22:20.101906,0.1477,0.2,14.6846,14.0,28.6846,0.0,28.6846,28.6846
2025-06-18T03:22:20.178582,0.1465,0.2,15.047,14.0,29.047,0.0,29.047,29.047
2025-06-18T03:22:20.237639,0.1459,0.2,15.0394,14.0,29.0394,0.0,29.0394,29.0394
2025-06-18T03:22:20.304330,0.1455,0.2,15.0685,14.0,29.0685,0.0,29.0685,29.0685
2025-06-18T03:22:20.370156,0.1479,0.2,14.5364,14.0,28.5364,0.0,28.5364,28.5364
2025-06-18T03:22:20.441147,0.1462,0.2,15.2905,14.0,29.2905,0.0,29.2905,29.2905
2025-06-18T03:22:20.504488,0.1431,0.2,15.722,14.0,29.722,0.0,29.722,29.722
2025-06-18T03:22:20.572251,0.1388,0.2,16.1978,14.0,30.1978,0.0,30.1978,30.1978
2025-06-18T03:22:20.649655,0.1356,0.2,16.2637,14.0,30.2637,0.0,30.2637,30.2637
2025-06-18T03:22:20.705461,0.1332,0.2,16.3505,14.0,30.3505,0.0,30.3505,30.3505
2025-06-18T03:22:20.774250,0.1287,0.2,16.9722,14.0,30.9722,0.0,30.9722,30.9722
2025-06-18T03:22:20.839281,0.1221,0.2,17.7383,14.0,31.7383,0.0,31.7383,31.7383
2025-06-18T03:22:20.910773,0.1175,0.2,17.7543,14.0,31.7543,0.0,31.7543,31.7543
2025-06-18T03:22:20.975467,0.1104,0.2,18.6348,14.0,32.6348,0.0,32.6348,32.6348
2025-06-18T03:22:21.040523,0.1084,0.2,18.041,14.0,32.041,0.0,32.041,32.041
2025-06-18T03:22:21.107355,0.1023,0.2,19.0875,14.0,33.0875,0.0,33.0875,33.0875
2025-06-18T03:22:21.175420,0.0976,0.2,19.233,14.0,33.233,0.0,33.233,33.233
2025-06-18T03:22:21.243408,0.0939,0.2,19.3662,14.0,33.3662,0.0,33.3662,33.3662
2025-06-18T03:22:21.308530,0.0961,0.2,18.4129,14.0,32.4129,0.0,32.4129,32.4129
2025-06-18T03:22:21.382291,0.0986,0.2,18.3078,14.0,32.3078,0.0,32.3078,32.3078
2025-06-18T03:22:21.445429,0.1108,0.2,16.1612,14.0,30.1612,0.0,30.1612,30.1612
2025-06-18T03:22:21.511075,0.1187,0.2,16.4017,14.0,30.4017,0.0,30.4017,30.4017
2025-06-18T03:22:21.576748,0.1277,0.2,15.7404,14.0,29.7404,0.0,29.7404,29.7404
2025-06-18T03:22:21.645798,0.136,0.2,15.382,14.0,29.382,0.0,29.382,29.382
2025-06-18T03:22:21.710742,0.144,0.2,14.9853,14.0,28.9853,0.0,28.9853,28.9853
2025-06-18T03:22:21.777882,0.1533,0.2,14.2758,14.0,28.2758,0.0,28.2758,28.2758
2025-06-18T03:22:21.851495,0.1557,0.2,15.1868,14.0,29.1868,0.0,29.1868,29.1868
2025-06-18T03:22:21.915390,0.1561,0.2,15.4861,14.0,29.4861,0.0,29.4861,29.4861
2025-06-18T03:22:21.978993,0.1526,0.2,16.321,14.0,30.321,0.0,30.321,30.321
2025-06-18T03:22:22.045991,0.1465,0.2,17.1204,14.0,31.1204,0.0,31.1204,31.1204
2025-06-18T03:22:22.113432,0.1423,0.2,17.106,14.0,31.106,0.0,31.106,31.106
2025-06-18T03:22:22.180945,0.1427,0.2,16.4518,14.0,30.4518,0.0,30.4518,30.4518
2025-06-18T03:22:22.247018,0.1407,0.2,16.9552,14.0,30.9552,0.0,30.9552,30.9552
2025-06-18T03:22:22.326172,0.1395,0.2,16.9491,14.0,30.9491,0.0,30.9491,30.9491
2025-06-18T03:22:22.386330,0.1385,0.2,17.0255,14.0,31.0255,0.0,31.0255,31.0255
2025-06-18T03:22:22.450915,0.1368,0.2,17.2824,14.0,31.2824,0.0,31.2824,31.2824
2025-06-18T03:22:22.514957,0.134,0.1333,3.5976,2.0,5.5976,0.0,5.5976,12.0
2025-06-18T03:22:22.586702,0.1202,0.0667,2.0409,1.0,3.0409,0.0,3.0409,12.0
2025-06-18T03:22:22.653409,0.1158,0.0,-3.1774,0.0,-3.1774,1.0,3.1774,0.0
2025-06-18T03:22:22.715690,0.1023,0.0,8.9405,0.0,8.9405,1.0,8.9405,0.0
2025-06-18T03:22:22.794153,0.0877,0.0,9.9203,0.0,9.9203,1.0,9.9203,0.0
2025-06-18T03:22:22.852466,0.0751,0.0,10.3086,0.0,10.3086,1.0,10.3086,0.0
2025-06-18T03:22:22.918839,0.0644,-0.0667,-3.4031,-4.6667,-8.0698,0.0,8.0698,12.0
2025-06-18T03:22:22.984367,0.0455,-0.1333,-5.1726,-9.3333,-14.5059,0.0,14.5059,14.5059
2025-06-18T03:22:23.057532,0.0225,-0.2,-7.3071,-14.0,-21.3071,0.0,21.3071,21.3071
2025-06-18T03:22:23.120869,-0.007,-0.2667,-8.7612,-18.6667,-27.4278,0.0,27.4278,27.4278
2025-06-18T03:22:23.187210,-0.0436,-0.3333,-9.676,-23.3333,-33.0093,0.0,33.0093,33.0093
2025-06-18T03:22:23.265190,-0.0943,-0.4,-8.7264,-28.0,-36.7264,0.0,36.7264,36.7264
2025-06-18T03:22:23.321733,-0.1157,-0.4667,-16.076,-32.6667,-48.7426,0.0,48.7426,48.7426
2025-06-18T03:22:23.389277,-0.1379,-0.5333,-18.8825,-37.3333,-56.2158,0.0,56.2158,56.2158
2025-06-18T03:22:23.453786,-0.1598,-0.6,-21.9046,-42.0,-63.9046,0.0,63.9046,63.9046
2025-06-18T03:22:23.528120,-0.1846,-0.6667,-24.3049,-46.6667,-70.9716,0.0,70.9716,70.9716
2025-06-18T03:22:23.588678,-0.2353,-0.7333,-21.7046,-51.3333,-73.0379,0.0,73.0379,73.0379
2025-06-18T03:22:23.655033,-0.2737,-0.8,-25.6149,-56.0,-81.6149,0.0,81.6149,81.6149
2025-06-18T03:22:23.723653,-0.3423,-0.8667,-21.31,-60.6667,-81.9766,0.0,81.9766,81.9766
2025-06-18T03:22:23.789519,-0.3623,-0.9333,-31.7728,-65.3333,-97.1061,0.0,97.1061,97.1061
2025-06-18T03:22:23.856518,-0.4185,-1.0,-27.3696,-70.0,-97.3696,0.0,97.3696,97.3696
2025-06-18T03:22:23.923045,-0.5042,-1.0667,-22.1604,-74.6667,-96.8271,0.0,96.8271,96.8271
2025-06-18T03:22:23.995331,-0.555,-1.1333,-28.7425,-79.3333,-108.0759,0.0,108.0759,108.0759
2025-06-18T03:22:24.058546,-0.608,-1.2,-29.6396,-84.0,-113.6396,0.0,113.6396,113.6396
2025-06-18T03:22:24.124479,-0.6607,-1.2667,-30.9032,-88.6667,-119.5698,0.0,119.5698,119.5698
2025-06-18T03:22:24.203870,-0.7518,-1.3333,-24.0704,-93.3334,-117.4037,0.0,117.4037,117.4037
2025-06-18T03:22:24.259029,-0.7621,-1.3718,-34.0659,-96.0241,-130.09,0.0,130.09,130.09
2025-06-18T03:22:24.325507,-0.8687,-1.3752,-8.5079,-96.2639,-104.7718,0.0,104.7718,104.7718
2025-06-18T03:22:24.392537,-0.9024,-1.3779,-17.8064,-96.4557,-114.2621,0.0,114.2621,114.2621
2025-06-18T03:22:24.464583,-0.9485,-1.3801,-13.5001,-96.6092,-110.1092,0.0,110.1092,110.1092
2025-06-18T03:22:24.530828,-0.9851,-1.3819,-13.0527,-96.7319,-109.7847,0.0,109.7847,109.7847
2025-06-18T03:22:24.593482,-1.0642,-1.3833,-2.1677,-96.8301,-98.9978,0.0,98.9978,98.9978
2025-06-18T03:22:24.660819,-1.0842,-1.3844,-10.0564,-96.9087,-106.9651,0.0,106.9651,106.9651
2025-06-18T03:22:24.727905,-1.1038,-1.3853,-9.1378,-96.9716,-106.1094,0.0,106.1094,106.1094
2025-06-18T03:22:24.798719,-1.125,-1.386,-7.8434,-97.0219,-104.8653,0.0,104.8653,104.8653
2025-06-18T03:22:24.861712,-1.1415,-1.3866,-7.7031,-97.0621,-104.7652,0.0,104.7652,104.7652
2025-06-18T03:22:24.934075,-1.1549,-1.3871,-7.5555,-97.0943,-104.6498,0.0,104.6498,104.6498
2025-06-18T03:22:24.998475,-1.1663,-1.3874,-7.3115,-97.12,-104.4315,0.0,104.4315,104.4315
2025-06-18T03:22:25.064435,-1.2197,-1.3877,2.0774,-97.1406,-95.0632,0.0,95.0632,95.0632
2025-06-18T03:22:25.129885,-1.213,-1.388,-7.4778,-97.1571,-104.6349,0.0,104.6349,104.6349
2025-06-18T03:22:25.199374,-1.2097,-1.3881,-7.2766,-97.1703,-104.4469,0.0,104.4469,104.4469
2025-06-18T03:22:25.264532,-1.2132,-1.3869,-5.8856,-97.0836,-102.9692,0.0,102.9692,102.9692
2025-06-18T03:22:25.330369,-1.2203,-1.347,3.1918,-94.292,-91.1002,0.0,91.1002,91.1002
2025-06-18T03:22:25.404304,-1.2632,-1.2804,19.1542,-89.6254,-70.4712,0.0,70.4712,70.4712
2025-06-18T03:22:25.464437,-1.2787,-1.2137,20.0079,-18.2054,1.8025,0.0,1.8025,12.0
2025-06-18T03:22:25.531369,-1.1765,-1.147,0.2366,-17.2054,-16.9689,0.0,16.9689,16.9689
2025-06-18T03:22:25.598365,-1.1366,-1.0804,11.2182,-16.2054,-4.9873,0.0,4.9873,12.0
2025-06-18T03:22:25.668707,-1.066,-1.0137,6.4183,-15.2054,-8.7871,0.0,8.7871,12.0
2025-06-18T03:22:25.735892,-0.9968,-0.947,6.5183,-14.2054,-7.6871,0.0,7.6871,12.0
2025-06-18T03:22:25.799358,-0.9558,-0.8804,12.3409,-13.2054,-0.8645,0.0,0.8645,12.0
2025-06-18T03:22:25.874298,-0.8944,-0.8137,9.6366,-12.2054,-2.5689,0.0,2.5689,12.0
2025-06-18T03:22:25.933926,-0.8243,-0.747,8.186,-11.2054,-3.0194,0.0,3.0194,12.0
2025-06-18T03:22:26.000975,-0.7553,-0.6804,8.2657,-10.2054,-1.9397,0.0,1.9397,12.0
2025-06-18T03:22:26.067363,-0.6876,-0.6137,8.4308,-9.2054,-0.7746,0.0,0.7746,12.0
2025-06-18T03:22:26.135417,-0.6295,-0.547,10.4551,-8.2054,2.2497,0.0,2.2497,12.0
2025-06-18T03:22:26.201439,-0.5497,-0.4804,6.4403,-7.2054,-0.7651,0.0,0.7651,12.0
2025-06-18T03:22:26.268260,-0.5018,-0.4137,12.4246,-6.2054,6.2192,0.0,6.2192,12.0
2025-06-18T03:22:26.345978,-0.4329,-0.347,9.2004,-5.2054,3.995,0.0,3.995,12.0
2025-06-18T03:22:26.402345,-0.3711,-0.2804,10.6175,-4.2054,6.4121,0.0,6.4121,12.0
2025-06-18T03:22:26.471229,-0.3181,-0.2137,12.8092,-3.2054,9.6038,0.0,9.6038,12.0
2025-06-18T03:22:26.536653,-0.2678,-0.147,14.2984,-2.2054,12.0929,0.0,12.0929,12.0929
2025-06-18T03:22:26.606807,-0.2206,-0.1156,8.5873,-1.7344,6.8529,0.0,6.8529,12.0
2025-06-18T03:22:26.671303,-0.1788,-0.1231,0.6499,-1.8459,-1.196,0.0,1.196,12.0
2025-06-18T03:22:26.737688,-0.1595,-0.1575,-3.2391,-2.3621,-5.6012,0.0,5.6012,12.0
2025-06-18T03:22:26.815239,-0.1507,-0.2114,-8.3862,-14.7978,-23.184,0.0,23.184,23.184
2025-06-18T03:22:26.872011,-0.1648,-0.267,-7.7827,-18.6925,-26.4752,0.0,26.4752,26.4752
2025-06-18T03:22:26.940902,-0.1738,-0.3109,-8.9403,-21.7596,-30.6999,0.0,30.6999,30.6999
2025-06-18T03:22:27.005918,-0.1715,-0.3362,-9.633,-23.5327,-33.1657,0.0,33.1657,33.1657
2025-06-18T03:22:27.076748,-0.1644,-0.3585,-11.804,-25.0971,-36.9011,0.0,36.9011,36.9011
2025-06-18T03:22:27.141897,-0.1619,-0.3813,-12.8487,-26.6888,-39.5376,0.0,39.5376,39.5376
2025-06-18T03:22:27.208123,-0.1717,-0.405,-12.1291,-28.3511,-40.4802,0.0,40.4802,40.4802
2025-06-18T03:22:27.287190,-0.1864,-0.4275,-11.8349,-29.924,-41.7589,0.0,41.7589,41.7589
2025-06-18T03:22:27.341686,-0.1878,-0.4295,-10.9496,-30.0642,-41.0139,0.0,41.0139,41.0139
2025-06-18T03:22:27.411299,-0.2031,-0.3929,-0.0987,-27.5028,-27.6015,0.0,27.6015,27.6015
2025-06-18T03:22:27.474943,-0.2109,-0.3622,0.1025,-25.3564,-25.2539,0.0,25.2539,25.2539
2025-06-18T03:22:27.546547,-0.2185,-0.3287,2.8957,-23.0074,-20.1117,0.0,20.1117,20.1117
2025-06-18T03:22:27.610785,-0.2279,-0.2991,4.8687,-20.9337,-16.0651,0.0,16.0651,16.0651
2025-06-18T03:22:27.676780,-0.2207,-0.2677,4.0429,-18.74,-14.6971,0.0,14.6971,14.6971
2025-06-18T03:22:27.742955,-0.2095,-0.2142,9.3385,-14.992,-5.6535,0.0,5.6535,12.0
2025-06-18T03:22:27.810938,-0.1961,-0.1713,9.1694,-2.5701,6.5993,0.0,6.5993,12.0
2025-06-18T03:22:27.876929,-0.1739,-0.1371,7.2981,-2.0561,5.2421,0.0,5.2421,12.0
2025-06-18T03:22:27.943805,-0.1737,-0.1097,11.2667,-1.6448,9.6218,0.0,9.6218,12.0
2025-06-18T03:22:28.020479,-0.1545,-0.0877,7.7969,-1.3159,6.4811,0.0,6.4811,12.0
2025-06-18T03:22:28.077763,-0.1352,-0.0702,7.054,-1.0527,6.0013,0.0,6.0013,12.0
2025-06-18T03:22:28.145930,-0.1163,-0.0561,6.3564,-0.8422,5.5143,0.0,5.5143,12.0
2025-06-18T03:22:28.211952,-0.0995,-0.0449,5.9232,-0.6737,5.2495,0.0,5.2495,12.0
2025-06-18T03:22:28.281901,-0.0791,-0.0359,4.4102,-0.539,3.8712,0.0,3.8712,12.0
2025-06-18T03:22:28.348649,-0.0529,-0.0287,2.134,-0.4312,1.7028,0.0,1.7028,12.0
2025-06-18T03:22:28.412893,-0.0329,-0.023,2.0105,-0.3449,1.6655,0.0,1.6655,12.0
2025-06-18T03:22:28.487813,-0.0138,-0.0184,1.0909,-1.2878,-0.1969,0.0,0.1969,12.0
2025-06-18T03:22:28.547393,-0.0169,-0.0147,4.7104,-0.2208,4.4897,0.0,4.4897,12.0
2025-06-18T03:22:28.614051,-0.0089,-0.0118,2.605,-0.8242,1.7808,0.0,1.7808,12.0
2025-06-18T03:22:28.681102,0.0096,-0.0094,-0.0193,-0.1413,-0.1606,1.0,0.1606,0.0
2025-06-18T03:22:28.750398,0.0112,-0.0075,2.4336,-0.113,2.3206,1.0,2.3206,0.0
2025-06-18T03:22:28.815704,0.0096,-0.006,3.04,-0.0904,2.9496,1.0,2.9496,0.0
2025-06-18T03:22:28.881929,0.0082,-0.0048,3.1065,-0.0723,3.0342,1.0,3.0342,0.0
2025-06-18T03:22:28.961499,0.0071,-0.0039,3.1622,-0.0579,3.1043,1.0,3.1043,0.0
2025-06-18T03:22:29.016737,0.0061,-0.0031,3.2088,-0.0463,3.1625,1.0,3.1625,0.0
2025-06-18T03:22:29.083929,0.0052,-0.0025,3.2478,-0.037,3.2108,1.0,3.2108,0.0
2025-06-18T03:22:29.150304,0.0044,-0.002,3.2806,-0.0296,3.251,1.0,3.251,0.0
2025-06-18T03:22:29.220568,0.0038,-0.0016,3.3081,-0.0237,3.2844,1.0,3.2844,0.0
2025-06-18T03:22:29.284332,0.0033,-0.0013,3.3313,-0.019,3.3123,1.0,3.3123,0.0
2025-06-18T03:22:29.351150,0.0028,-0.001,3.3508,-0.0152,3.3356,1.0,3.3356,0.0
2025-06-18T03:22:29.419590,0.0024,-0.0008,3.3672,-0.0121,3.355,1.0,3.355,0.0
2025-06-18T03:22:29.485581,0.0021,-0.0006,3.381,-0.0097,3.3713,1.0,3.3713,0.0
2025-06-18T03:22:29.554462,0.0018,-0.0005,3.3927,-0.0078,3.3849,1.0,3.3849,0.0
2025-06-18T03:22:29.619269,0.0015,-0.0004,3.4025,-0.0062,3.3963,1.0,3.3963,0.0
2025-06-18T03:22:29.693550,0.0013,-0.0003,3.4109,-0.005,3.4059,1.0,3.4059,0.0
2025-06-18T03:22:29.754637,0.0011,-0.0003,3.4179,-0.004,3.4139,1.0,3.4139,0.0
2025-06-18T03:22:29.820771,0.001,-0.0002,3.4239,-0.0032,3.4207,1.0,3.4207,0.0
